participant_id,activity_date,activity_type,topic,municipality,gender,age_group,role,decision_making_role,event_speaker,coordination_role,responsibility_level,leadership_role,leadership_flag,decision_making_flag,speaker_flag,coordination_flag,year,month,month_name
379,2025-12-01,Community Outreach,Economic Policy,Yekaterinburg,Female,18-24,Organizer,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,12,Dec
632,2025-12-01,Meeting,Youth Policy,Asbest,Male,35-44,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,12,Dec
1063,2025-12-01,Campaign Activity,Entrepreneurship,Kamensk-Uralsky,Female,55+,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
1088,2025-12-01,Campaign Activity,Social Policy,Kamensk-Uralsky,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
1470,2025-12-01,Community Outreach,Gender Equality,Yekaterinburg,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2412,2025-12-01,Government Interaction,Entrepreneurship,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2730,2025-12-01,Public Event,Economic Policy,Yekaterinburg,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2847,2025-12-01,Government Interaction,Gender Equality,Kamensk-Uralsky,Female,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
3479,2025-12-01,Meeting,Local Government,Asbest,Male,18-24,Analyst,No,No,No,Professional,No,0,0,0,0,2025,12,Dec
375,2025-12-02,Meeting,Transport,Yekaterinburg,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
529,2025-12-02,Survey,Youth Policy,Kamensk-Uralsky,Male,35-44,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,12,Dec
1071,2025-12-02,Meeting,Youth Policy,Yekaterinburg,Male,45-54,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
1989,2025-12-02,Community Outreach,Entrepreneurship,Yekaterinburg,Male,35-44,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,12,Dec
2310,2025-12-02,Meeting,Youth Policy,Yekaterinburg,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
1360,2025-12-03,Government Interaction,Social Policy,Nizhny Tagil,Female,18-24,Volunteer,No,Yes,No,Basic,No,0,0,1,0,2025,12,Dec
2728,2025-12-03,Community Outreach,Education,Nizhny Tagil,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2758,2025-12-03,Media Activity,Gender Equality,Yekaterinburg,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
5,2025-12-04,Media Activity,Entrepreneurship,Yekaterinburg,Female,25-34,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,12,Dec
1303,2025-12-04,Meeting,Gender Equality,Pervouralsk,Male,35-44,Organizer,No,No,Yes,Leadership,Yes,1,0,0,1,2025,12,Dec
1366,2025-12-04,Meeting,Local Government,Yekaterinburg,Male,55+,Organizer,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,12,Dec
2121,2025-12-04,Survey,Youth Policy,Revda,Female,45-54,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,12,Dec
2351,2025-12-04,Campaign Activity,Youth Policy,Yekaterinburg,Female,45-54,Coordinator,No,Yes,Yes,Leadership,Yes,1,0,1,1,2025,12,Dec
2548,2025-12-04,Campaign Activity,Housing,Yekaterinburg,Female,55+,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2556,2025-12-04,Meeting,Economic Policy,Yekaterinburg,Male,45-54,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,12,Dec
2609,2025-12-04,Meeting,Economic Policy,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
3509,2025-12-04,Campaign Activity,Gender Equality,Serov,Male,45-54,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,12,Dec
114,2025-12-05,Survey,Economic Policy,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
401,2025-12-05,Government Interaction,Social Policy,Pervouralsk,Female,25-34,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,12,Dec
574,2025-12-05,Public Event,Education,Nizhny Tagil,Male,25-34,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,12,Dec
1493,2025-12-05,Campaign Activity,Transport,Revda,Male,55+,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
1642,2025-12-05,Public Event,Healthcare,Kamensk-Uralsky,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2122,2025-12-05,Meeting,Local Government,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2427,2025-12-05,Meeting,Gender Equality,Kamensk-Uralsky,Female,25-34,Coordinator,No,No,Yes,Leadership,Yes,1,0,0,1,2025,12,Dec
2819,2025-12-05,Educational Event,Entrepreneurship,Yekaterinburg,Female,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
3205,2025-12-05,Educational Event,Transport,Yekaterinburg,Male,35-44,Analyst,Yes,No,Yes,Professional,No,0,1,0,1,2025,12,Dec
290,2025-12-06,Public Event,Local Government,Yekaterinburg,Female,25-34,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,12,Dec
704,2025-12-06,Campaign Activity,Gender Equality,Yekaterinburg,Male,45-54,Participant,No,Yes,No,Basic,No,0,0,1,0,2025,12,Dec
838,2025-12-06,Public Event,Transport,Yekaterinburg,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
968,2025-12-06,Meeting,Entrepreneurship,Pervouralsk,Female,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2152,2025-12-06,Campaign Activity,Local Government,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2318,2025-12-06,Survey,Entrepreneurship,Yekaterinburg,Male,25-34,Speaker,Yes,Yes,No,Visible,No,0,1,1,0,2025,12,Dec
2486,2025-12-06,Survey,Local Government,Yekaterinburg,Female,45-54,Analyst,No,No,No,Professional,No,0,0,0,0,2025,12,Dec
2646,2025-12-06,Meeting,Social Policy,Yekaterinburg,Male,55+,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
3030,2025-12-06,Government Interaction,Housing,Yekaterinburg,Female,25-34,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,12,Dec
3234,2025-12-06,Media Activity,Entrepreneurship,Yekaterinburg,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
3355,2025-12-06,Government Interaction,Housing,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
3544,2025-12-06,Meeting,Local Government,Yekaterinburg,Female,55+,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
331,2025-12-07,Community Outreach,Healthcare,Pervouralsk,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
719,2025-12-07,Educational Event,Education,Serov,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
1628,2025-12-07,Meeting,Local Government,Yekaterinburg,Female,25-34,Analyst,Yes,No,No,Professional,No,0,1,0,0,2025,12,Dec
1709,2025-12-07,Meeting,Transport,Pervouralsk,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
3477,2025-12-07,Public Event,Youth Policy,Pervouralsk,Male,18-24,Coordinator,No,No,Yes,Leadership,Yes,1,0,0,1,2025,12,Dec
235,2025-12-08,Public Event,Housing,Yekaterinburg,Male,25-34,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,12,Dec
741,2025-12-08,Meeting,Healthcare,Yekaterinburg,Female,18-24,Coordinator,No,Yes,Yes,Leadership,Yes,1,0,1,1,2025,12,Dec
810,2025-12-08,Meeting,Entrepreneurship,Kamensk-Uralsky,Male,25-34,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,12,Dec
1214,2025-12-08,Media Activity,Transport,Yekaterinburg,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
1308,2025-12-08,Meeting,Economic Policy,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2278,2025-12-08,Meeting,Economic Policy,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2530,2025-12-08,Meeting,Gender Equality,Pervouralsk,Male,25-34,Analyst,Yes,No,No,Professional,No,0,1,0,0,2025,12,Dec
2687,2025-12-08,Community Outreach,Social Policy,Yekaterinburg,Female,55+,Analyst,Yes,Yes,No,Professional,No,0,1,1,0,2025,12,Dec
2690,2025-12-08,Educational Event,Local Government,Pervouralsk,Male,25-34,Volunteer,No,Yes,Yes,Basic,No,0,0,1,1,2025,12,Dec
3347,2025-12-08,Government Interaction,Housing,Yekaterinburg,Male,18-24,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,12,Dec
918,2025-12-09,Public Event,Healthcare,Yekaterinburg,Female,18-24,Speaker,No,Yes,Yes,Visible,No,0,0,1,1,2025,12,Dec
1325,2025-12-09,Community Outreach,Gender Equality,Yekaterinburg,Female,35-44,Analyst,Yes,No,No,Professional,No,0,1,0,0,2025,12,Dec
2182,2025-12-09,Media Activity,Transport,Yekaterinburg,Male,35-44,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,12,Dec
2207,2025-12-09,Government Interaction,Youth Policy,Yekaterinburg,Male,25-34,Analyst,Yes,No,No,Professional,No,0,1,0,0,2025,12,Dec
2546,2025-12-09,Government Interaction,Economic Policy,Nizhny Tagil,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
157,2025-12-10,Public Event,Youth Policy,Yekaterinburg,Female,25-34,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,12,Dec
867,2025-12-10,Meeting,Gender Equality,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
1038,2025-12-10,Government Interaction,Transport,Pervouralsk,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
1906,2025-12-10,Campaign Activity,Youth Policy,Yekaterinburg,Female,35-44,Analyst,Yes,No,No,Professional,No,0,1,0,0,2025,12,Dec
3122,2025-12-10,Campaign Activity,Youth Policy,Nizhny Tagil,Female,18-24,Participant,No,Yes,No,Basic,No,0,0,1,0,2025,12,Dec
3270,2025-12-10,Community Outreach,Local Government,Yekaterinburg,Female,55+,Participant,No,Yes,No,Basic,No,0,0,1,0,2025,12,Dec
3414,2025-12-10,Government Interaction,Economic Policy,Revda,Female,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
3551,2025-12-10,Community Outreach,Transport,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
283,2025-12-11,Government Interaction,Economic Policy,Yekaterinburg,Female,25-34,Analyst,No,Yes,No,Professional,No,0,0,1,0,2025,12,Dec
834,2025-12-11,Campaign Activity,Education,Nizhny Tagil,Male,35-44,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2276,2025-12-11,Community Outreach,Healthcare,Yekaterinburg,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2627,2025-12-11,Community Outreach,Education,Yekaterinburg,Male,25-34,Participant,No,Yes,No,Basic,No,0,0,1,0,2025,12,Dec
3047,2025-12-11,Meeting,Education,Pervouralsk,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
3057,2025-12-11,Community Outreach,Healthcare,Yekaterinburg,Male,25-34,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,12,Dec
3333,2025-12-11,Community Outreach,Local Government,Nizhny Tagil,Female,18-24,Analyst,Yes,No,No,Professional,No,0,1,0,0,2025,12,Dec
3569,2025-12-11,Community Outreach,Economic Policy,Asbest,Male,25-34,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,12,Dec
1059,2025-12-12,Community Outreach,Local Government,Nizhny Tagil,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
1165,2025-12-12,Campaign Activity,Economic Policy,Yekaterinburg,Female,35-44,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,12,Dec
1510,2025-12-12,Educational Event,Entrepreneurship,Kamensk-Uralsky,Male,35-44,Speaker,No,Yes,Yes,Visible,No,0,0,1,1,2025,12,Dec
1685,2025-12-12,Meeting,Youth Policy,Nizhny Tagil,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
1825,2025-12-12,Media Activity,Social Policy,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
3458,2025-12-12,Meeting,Local Government,Yekaterinburg,Male,35-44,Analyst,No,No,No,Professional,No,0,0,0,0,2025,12,Dec
18,2025-12-13,Meeting,Healthcare,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
431,2025-12-13,Community Outreach,Local Government,Yekaterinburg,Male,18-24,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,12,Dec
1087,2025-12-13,Public Event,Gender Equality,Nizhny Tagil,Male,25-34,Speaker,Yes,Yes,No,Visible,No,0,1,1,0,2025,12,Dec
1924,2025-12-13,Government Interaction,Youth Policy,Yekaterinburg,Female,45-54,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2102,2025-12-13,Meeting,Local Government,Yekaterinburg,Female,35-44,Analyst,No,No,No,Professional,No,0,0,0,0,2025,12,Dec
2175,2025-12-13,Public Event,Local Government,Pervouralsk,Female,45-54,Volunteer,No,No,Yes,Basic,No,0,0,0,1,2025,12,Dec
2958,2025-12-13,Meeting,Transport,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
3092,2025-12-13,Meeting,Economic Policy,Yekaterinburg,Male,18-24,Analyst,No,No,No,Professional,No,0,0,0,0,2025,12,Dec
3409,2025-12-13,Meeting,Local Government,Pervouralsk,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
256,2025-12-14,Public Event,Economic Policy,Yekaterinburg,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
1767,2025-12-14,Campaign Activity,Gender Equality,Yekaterinburg,Male,45-54,Participant,Yes,No,No,Basic,No,0,1,0,0,2025,12,Dec
2444,2025-12-14,Media Activity,Entrepreneurship,Yekaterinburg,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
3227,2025-12-14,Meeting,Housing,Yekaterinburg,Male,25-34,Volunteer,Yes,No,No,Basic,No,0,1,0,0,2025,12,Dec
742,2025-12-15,Meeting,Gender Equality,Yekaterinburg,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
1083,2025-12-15,Survey,Transport,Yekaterinburg,Male,18-24,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,12,Dec
1618,2025-12-15,Meeting,Entrepreneurship,Nizhny Tagil,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2569,2025-12-15,Campaign Activity,Local Government,Yekaterinburg,Male,18-24,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,12,Dec
3135,2025-12-15,Meeting,Social Policy,Serov,Male,45-54,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,12,Dec
3304,2025-12-15,Public Event,Healthcare,Yekaterinburg,Male,55+,Analyst,No,No,No,Professional,No,0,0,0,0,2025,12,Dec
3594,2025-12-15,Community Outreach,Entrepreneurship,Yekaterinburg,Female,45-54,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
38,2025-12-16,Public Event,Education,Yekaterinburg,Male,45-54,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,12,Dec
489,2025-12-16,Meeting,Transport,Revda,Male,45-54,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
890,2025-12-16,Community Outreach,Gender Equality,Revda,Male,55+,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,12,Dec
1323,2025-12-16,Public Event,Entrepreneurship,Yekaterinburg,Female,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2385,2025-12-16,Government Interaction,Local Government,Yekaterinburg,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2633,2025-12-16,Educational Event,Gender Equality,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2853,2025-12-16,Community Outreach,Entrepreneurship,Yekaterinburg,Male,45-54,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,12,Dec
2873,2025-12-16,Media Activity,Gender Equality,Nizhny Tagil,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
3316,2025-12-16,Educational Event,Social Policy,Yekaterinburg,Female,18-24,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,12,Dec
141,2025-12-17,Public Event,Education,Yekaterinburg,Male,45-54,Speaker,Yes,Yes,No,Visible,No,0,1,1,0,2025,12,Dec
344,2025-12-17,Community Outreach,Entrepreneurship,Yekaterinburg,Male,45-54,Speaker,Yes,Yes,No,Visible,No,0,1,1,0,2025,12,Dec
1551,2025-12-17,Government Interaction,Gender Equality,Revda,Female,25-34,Speaker,Yes,Yes,No,Visible,No,0,1,1,0,2025,12,Dec
2303,2025-12-17,Meeting,Economic Policy,Revda,Male,18-24,Volunteer,No,Yes,No,Basic,No,0,0,1,0,2025,12,Dec
2720,2025-12-17,Community Outreach,Entrepreneurship,Asbest,Male,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
3085,2025-12-17,Public Event,Gender Equality,Serov,Male,18-24,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,12,Dec
209,2025-12-18,Media Activity,Local Government,Yekaterinburg,Female,55+,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
492,2025-12-18,Survey,Gender Equality,Revda,Male,35-44,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,12,Dec
1018,2025-12-18,Community Outreach,Local Government,Kamensk-Uralsky,Male,55+,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
1182,2025-12-18,Media Activity,Transport,Pervouralsk,Female,55+,Volunteer,Yes,No,No,Basic,No,0,1,0,0,2025,12,Dec
1340,2025-12-18,Meeting,Gender Equality,Nizhny Tagil,Female,45-54,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,12,Dec
1479,2025-12-18,Campaign Activity,Housing,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
1982,2025-12-18,Campaign Activity,Gender Equality,Yekaterinburg,Female,25-34,Volunteer,No,Yes,No,Basic,No,0,0,1,0,2025,12,Dec
45,2025-12-19,Meeting,Healthcare,Yekaterinburg,Male,25-34,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,12,Dec
350,2025-12-19,Public Event,Youth Policy,Yekaterinburg,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
675,2025-12-19,Public Event,Local Government,Yekaterinburg,Male,35-44,Analyst,Yes,Yes,No,Professional,No,0,1,1,0,2025,12,Dec
1084,2025-12-19,Survey,Economic Policy,Revda,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
1847,2025-12-19,Educational Event,Entrepreneurship,Nizhny Tagil,Female,35-44,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,12,Dec
2612,2025-12-19,Survey,Education,Yekaterinburg,Male,25-34,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,12,Dec
3191,2025-12-19,Campaign Activity,Local Government,Pervouralsk,Female,35-44,Organizer,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,12,Dec
3585,2025-12-19,Meeting,Entrepreneurship,Pervouralsk,Male,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
65,2025-12-20,Public Event,Transport,Yekaterinburg,Male,25-34,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,12,Dec
185,2025-12-20,Community Outreach,Healthcare,Nizhny Tagil,Male,35-44,Speaker,Yes,Yes,No,Visible,No,0,1,1,0,2025,12,Dec
801,2025-12-20,Survey,Housing,Yekaterinburg,Male,25-34,Participant,No,Yes,No,Basic,No,0,0,1,0,2025,12,Dec
936,2025-12-20,Meeting,Local Government,Yekaterinburg,Female,25-34,Speaker,Yes,Yes,No,Visible,No,0,1,1,0,2025,12,Dec
1098,2025-12-20,Community Outreach,Education,Asbest,Male,25-34,Volunteer,Yes,No,No,Basic,No,0,1,0,0,2025,12,Dec
1277,2025-12-20,Public Event,Local Government,Nizhny Tagil,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
1327,2025-12-20,Public Event,Entrepreneurship,Yekaterinburg,Female,25-34,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,12,Dec
1741,2025-12-20,Campaign Activity,Housing,Revda,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2219,2025-12-20,Campaign Activity,Healthcare,Yekaterinburg,Male,35-44,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,12,Dec
2491,2025-12-20,Meeting,Transport,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2969,2025-12-20,Community Outreach,Economic Policy,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
3377,2025-12-20,Educational Event,Entrepreneurship,Yekaterinburg,Female,25-34,Analyst,No,Yes,No,Professional,No,0,0,1,0,2025,12,Dec
3476,2025-12-20,Campaign Activity,Housing,Nizhny Tagil,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
3570,2025-12-20,Meeting,Youth Policy,Yekaterinburg,Female,55+,Organizer,No,Yes,Yes,Leadership,Yes,1,0,1,1,2025,12,Dec
123,2025-12-21,Educational Event,Economic Policy,Serov,Female,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
188,2025-12-21,Meeting,Healthcare,Pervouralsk,Female,45-54,Volunteer,Yes,Yes,No,Basic,No,0,1,1,0,2025,12,Dec
348,2025-12-21,Meeting,Entrepreneurship,Kamensk-Uralsky,Female,25-34,Speaker,Yes,Yes,No,Visible,No,0,1,1,0,2025,12,Dec
1053,2025-12-21,Meeting,Social Policy,Nizhny Tagil,Female,18-24,Volunteer,No,Yes,No,Basic,No,0,0,1,0,2025,12,Dec
1232,2025-12-21,Public Event,Local Government,Kamensk-Uralsky,Male,18-24,Coordinator,No,No,Yes,Leadership,Yes,1,0,0,1,2025,12,Dec
2614,2025-12-21,Community Outreach,Youth Policy,Kamensk-Uralsky,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
3345,2025-12-21,Campaign Activity,Education,Kamensk-Uralsky,Male,25-34,Organizer,No,Yes,Yes,Leadership,Yes,1,0,1,1,2025,12,Dec
378,2025-12-22,Meeting,Housing,Yekaterinburg,Female,25-34,Participant,Yes,No,No,Basic,No,0,1,0,0,2025,12,Dec
967,2025-12-22,Survey,Youth Policy,Yekaterinburg,Male,25-34,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,12,Dec
1260,2025-12-22,Public Event,Healthcare,Revda,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
1804,2025-12-22,Meeting,Healthcare,Yekaterinburg,Male,35-44,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,12,Dec
2417,2025-12-22,Meeting,Entrepreneurship,Kamensk-Uralsky,Female,25-34,Coordinator,No,Yes,Yes,Leadership,Yes,1,0,1,1,2025,12,Dec
3146,2025-12-22,Meeting,Gender Equality,Yekaterinburg,Male,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
3351,2025-12-22,Community Outreach,Entrepreneurship,Serov,Female,35-44,Participant,No,Yes,No,Basic,No,0,0,1,0,2025,12,Dec
1066,2025-12-23,Campaign Activity,Local Government,Revda,Male,25-34,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,12,Dec
2011,2025-12-23,Meeting,Social Policy,Yekaterinburg,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2148,2025-12-23,Media Activity,Transport,Yekaterinburg,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2311,2025-12-23,Media Activity,Gender Equality,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
3305,2025-12-23,Community Outreach,Education,Pervouralsk,Male,45-54,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,12,Dec
3416,2025-12-23,Media Activity,Entrepreneurship,Asbest,Female,25-34,Volunteer,Yes,Yes,No,Basic,No,0,1,1,0,2025,12,Dec
233,2025-12-24,Campaign Activity,Entrepreneurship,Pervouralsk,Male,18-24,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,12,Dec
244,2025-12-24,Community Outreach,Housing,Yekaterinburg,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
432,2025-12-24,Campaign Activity,Entrepreneurship,Yekaterinburg,Male,25-34,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,12,Dec
1008,2025-12-24,Public Event,Gender Equality,Asbest,Female,55+,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2006,2025-12-24,Community Outreach,Education,Yekaterinburg,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2088,2025-12-24,Meeting,Local Government,Pervouralsk,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2485,2025-12-24,Meeting,Housing,Yekaterinburg,Male,25-34,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,12,Dec
2552,2025-12-24,Government Interaction,Education,Serov,Male,55+,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
2803,2025-12-24,Meeting,Transport,Nizhny Tagil,Female,18-24,Organizer,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,12,Dec
3007,2025-12-24,Educational Event,Gender Equality,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
3561,2025-12-24,Community Outreach,Transport,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
1044,2025-12-25,Meeting,Entrepreneurship,Pervouralsk,Male,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
1288,2025-12-25,Government Interaction,Youth Policy,Serov,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
1419,2025-12-25,Community Outreach,Healthcare,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,12,Dec
